condition,task,text_version,field,comparison,facet,metric,is_primary,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_sub,parity_ref,notes,ratio,log2ratio,z_generation,delta_filtering_aligned
one_at_a_time,reviews,rephrased,strengths,human_vs_pooled_ai,spread,nn_isolation,False,,0.0569961186455735,0.0453046527332568,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,17.0,4.935264587402344e-05,0.0001429524914971,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7948725950091569,-0.33120445622404077,,
one_at_a_time,reviews,rephrased,strengths,human_vs_pooled_ai,spread,spherical_variance,False,,0.0251158743606492,0.0198472070044013,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,26.0,0.0002534389495849,0.0004529547184071,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7902256047074877,-0.3396635019430111,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,richness,vendi,True,q=1,1.2758301324316768,1.216654297803278,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,24.0,0.0001814365386962,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9536177794173804,-0.0685169609767919,-0.052275560057117,-0.6521739130434783
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,dimensionality,participation_ratio,True,,2.4574871609131343,2.4763360496603335,0.0909090909090909,cliffs_delta,-0.3333333333333333,0.5238095238095238,,,paired_wilcoxon,120.0,0.8328664161727948,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0076699846277917,0.011023228623074763,-0.4726700706738519,-0.3636363636363636
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,dimensionality,effective_rank,False,,2.564961785997401,2.5759626798931805,-0.0,cliffs_delta,-0.391304347826087,0.4285714285714285,,,paired_wilcoxon,122.0,0.8838460571465129,0.9149972520223478,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0042889114199811,0.006174360039192161,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,coverage,coverage_geometric,True,k=panel_adaptive,0.8409090909090909,0.9188405797101448,0.5714285714285714,cliffs_delta,0.0769230769230769,1.0,,,paired_wilcoxon,24.0,0.0708297209498019,,3.695652173913043,3.695652173913043,22.0,0.8409090909090909,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.0926752839796317,0.12786473148222313,,0.7142857142857143
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,evenness,vendi_slope,False,q=0..2,0.6906363825816801,0.6975542676753606,0.6521739130434783,cliffs_delta,0.3043478260869565,0.9130434782608696,,,paired_wilcoxon,26.0,0.0002534389495849,0.0004529547184071,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0100166821038599,0.014379121679797092,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,evenness,ripley_excess,True,r=pooled_q01_q50,0.0139860248542773,0.0438256501497029,0.5652173913043478,cliffs_delta,0.217391304347826,0.9130434782608696,,,paired_wilcoxon,28.0,0.0003492832183837,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",3.1335315506964685,1.6477895193122876,-0.9592670686387824,-0.6521739130434783
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,mean_pairwise,True,,0.0686508320803211,0.0527393662280432,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,26.0,0.0002534389495849,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7682261762878332,-0.3803969722612213,0.5285773497546841,-0.6521739130434783
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,centroid_loo,False,,0.3068387843803449,0.2694198754812346,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,25.0,0.0002148151397705,0.0004101016304709,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.8780502635132091,-0.18762456646423897,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,mst_dispersion,False,,0.0596089353768204,0.0461541996182814,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,22.0,0.0001277923583984,0.0002555847167968,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.774283240029631,-0.36906668066642634,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,sparseness,False,,0.0612793320774429,0.0472619203276592,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,21.0,0.0001065731048583,0.0002295420720027,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7712538424526407,-0.3747223229772542,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,nn_isolation,False,,0.0569961186455735,0.0446340469746464,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,21.0,0.0001065731048583,0.0002295420720027,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7831067805195683,-0.3527190552858532,,
one_at_a_time,reviews,rephrased,strengths,human_vs_claude,spread,spherical_variance,False,,0.0251158743606492,0.0191274492186906,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,25.0,0.0002148151397705,0.0004101016304709,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7615681199878478,-0.39295500765180214,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,richness,vendi,True,q=1,1.2758301324316768,1.210110241334546,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,8.0,5.9604644775390625e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9484885256849425,-0.07629777411045441,-1.8784071468428332,-0.9130434782608696
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,dimensionality,participation_ratio,True,,2.4574871609131343,2.4445906383097373,-0.0,cliffs_delta,-0.4285714285714285,0.4,,,paired_wilcoxon,113.0,0.661178771669188,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9947521505672465,-0.007590981984335591,-0.0426271572966108,-0.1818181818181818
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,dimensionality,effective_rank,False,,2.564961785997401,2.5578433924227815,-0.0,cliffs_delta,-0.4285714285714285,0.4,,,paired_wilcoxon,117.0,0.7577599676939444,0.8160491959780939,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9972247564803965,-0.004009396165287173,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,coverage,coverage_geometric,True,k=panel_adaptive,0.8409090909090909,0.923913043478261,0.5714285714285714,cliffs_delta,0.0769230769230769,1.0,,,paired_wilcoxon,6.0,0.0031571363406093,,3.695652173913043,3.695652173913043,22.0,0.8409090909090909,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.0987074030552293,0.13580723308903656,,0.5
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,evenness,vendi_slope,False,q=0..2,0.6906363825816801,0.6983059534478226,0.7391304347826086,cliffs_delta,0.391304347826087,1.0,,,paired_wilcoxon,12.0,1.6689300537109375e-05,5.841255187988281e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.011105077953572,0.01593293548529906,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,evenness,ripley_excess,True,r=pooled_q01_q50,0.0139860248542773,0.0467081854896571,0.6521739130434783,cliffs_delta,0.3043478260869565,0.9130434782608696,,,paired_wilcoxon,14.0,2.6226043701171875e-05,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",3.3396326673459678,1.7396894266088132,-3.3854747502040317,-0.8260869565217391
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,mean_pairwise,True,,0.0686508320803211,0.0510495684552152,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,12.0,1.6689300537109375e-05,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7436117947629168,-0.427378441210096,-1.9422133649192304,-0.9130434782608696
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,centroid_loo,False,,0.3068387843803449,0.2636816362736773,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,8.0,5.9604644775390625e-06,2.384185791015625e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.8593491100096011,-0.21868375053166267,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,mst_dispersion,False,,0.0596089353768204,0.0439997147708816,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,7.70275409405048e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7381395841535424,-0.43803443534368974,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,sparseness,False,,0.0612793320774429,0.0450009423770557,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,6.0,3.337860107421875e-06,1.5576680501302086e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7343575860158679,-0.44544535886387293,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,nn_isolation,False,,0.0569961186455735,0.0421590611378642,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,2.0,7.152557373046875e-07,6.008148193359376e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.739683019470632,-0.43502093794279156,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gemini,spread,spherical_variance,False,,0.0251158743606492,0.0185310319501994,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,12.0,1.6689300537109375e-05,5.841255187988281e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7378214942511923,-0.43865627658123546,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gpt,richness,vendi,True,q=1,1.2758301324316768,1.194968051614776,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9366200258471862,-0.09446421029736064,-0.967084876031303,-1.0
one_at_a_time,reviews,rephrased,strengths,human_vs_gpt,dimensionality,participation_ratio,True,,2.4574871609131343,2.443859015652927,-0.1818181818181818,cliffs_delta,-0.6190476190476191,0.2727272727272727,,,paired_wilcoxon,109.0,0.5699338801555559,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9944544388768471,-0.008022819667600815,-0.3233703493752148,-0.0
one_at_a_time,reviews,rephrased,strengths,human_vs_gpt,dimensionality,effective_rank,False,,2.564961785997401,2.557319456228384,-0.1818181818181818,cliffs_delta,-0.6190476190476191,0.2727272727272727,,,paired_wilcoxon,108.0,0.5480967583988466,0.6271534729003906,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9970204898136347,-0.004304941067534792,,
one_at_a_time,reviews,rephrased,strengths,human_vs_gpt,coverage,coverage_geometric,True,k=panel_adaptive,0.8409090909090909,0.9057971014492752,0.6,cliffs_delta,0.1428571428571428,1.0,,,paired_wilcoxon,34.0,0.1349418750979185,,3.695652173913043,3.695652173913043,22.0,0.8409090909090909,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.0771641206423812,0.10723808089226505,,1.0
